Date,Year,Village,Block,District,State,Location,Mango (કેરી),Lemon (લીંબુ),Chiku (ચીકુ),Guava (જમરૂખ),Saag (સાગ),Aamala (આમળાં),Mahuda (મહુડો),Neem (લીમડો)
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.201239,73.5570253",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2033934,73.5485873",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2031699,73.5569505",10,2,1,1,0,0,0,0
2025-06-19,2025,Vagada,Songadh,Tapi,Gujarat,"21.2011441,73.55706",20,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2026883,73.5542297",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2010436,73.556701",10,2,1,1,0,0,0,0
2025-06-19,2025,Vagada,Songadh,Tapi,Gujarat,"21.2011361,73.5570838",10,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2026898,73.554231",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2033713,73.5488065",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2029807,73.5543077",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2074821,73.5597176",10,2,1,1,0,0,0,0
2025-06-20,2025,Vagada,Songadh,Tapi,Gujarat,"21.201165,73.5570275",20,1,2,1,0,0,0,0
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.2012397,73.557025",10,2,1,1,0,0,0,0
2025-06-20,2025,Vagada,Songadh,Tapi,Gujarat,"21.2012185,73.5570182",50,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2021228,73.5580046",10,2,1,1,0,0,0,0
2025-06-20,2025,Vagada,Songadh,Tapi,Gujarat,"21.2012079,73.5570162",20,1,2,1,0,0,0,0
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.2012357,73.5570245",10,2,1,1,0,0,0,0
2025-06-20,2025,Vagada,Songadh,Tapi,Gujarat,"21.2011664,73.5570183",20,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2026883,73.5542297",10,2,1,1,0,0,0,0
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.2012507,73.5569925",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2026877,73.5542269",10,2,1,1,0,0,0,0
2024-06-29,2024,Jamaliya,Dolvan,Tapi,Gujarat,"20.9060814,73.437045",50,1,1,1,0,0,0,0
2025-06-13,2025,Jamaliya,Dolvan,Tapi,Gujarat,"20.9136171,73.4349249",50,2,1,2,0,0,0,0
2025-06-13,2025,Jamaliya,Dolvan,Tapi,Gujarat,"20.9135534,73.4350784",50,2,1,2,0,0,0,0
2025-06-17,2025,Jamaliya,Dolvan,Tapi,Gujarat,"20.9136424,73.4349153",40,2,1,2,0,0,0,0
2025-06-13,2025,Jamaliya,Dolvan,Tapi,Gujarat,"20.9136177,73.434988",100,2,1,2,0,0,0,0
2025-06-13,2025,Jamaliya,Dolvan,Tapi,Gujarat,"20.9136196,73.4350496",100,2,1,2,0,0,0,0
2025-06-21,2025,Jamaliya,Dolvan,Tapi,Gujarat,"20.9135362,73.4350148",100,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583868,73.4301405",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583744,73.4301177",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583897,73.4301032",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.958359,73.4301309",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583945,73.4300855",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9656736,73.4244512",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583378,73.4300514",100,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583591,73.4301292",20,1,1,1,0,0,0,0
2025-06-20,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583707,73.4300396",30,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583592,73.4301277",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9581612,73.4301466",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583585,73.4300585",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9584126,73.4300374",30,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583978,73.430059",20,1,1,1,0,0,0,0
2024-06-26,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9584405,73.4301905",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9586087,73.4301398",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583598,73.4301332",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583976,73.4300694",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583642,73.4301315",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583586,73.4301332",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583636,73.4301321",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583865,73.4301134",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583066,73.4302071",20,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583632,73.4301306",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9584036,73.4301169",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583669,73.4301362",20,1,1,1,0,0,0,0
2025-06-20,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583764,73.4300159",20,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.958368,73.4301315",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583156,73.430048",10,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.958393,73.4300577",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583,73.4300697",30,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583547,73.4299662",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9584117,73.4300465",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583066,73.4302075",20,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9582955,73.4301629",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583961,73.4300589",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.958344,73.4300837",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583319,73.4299941",30,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583688,73.4301323",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583449,73.4301962",20,2,1,2,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583655,73.4301343",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9583562,73.4301287",20,1,1,1,0,0,0,0
2024-06-29,2024,Garvan,Dolvan,Tapi,Gujarat,"20.9582567,73.4300234",20,1,1,1,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583155,73.4300476",50,2,1,2,0,0,0,0
2025-06-11,2025,Garvan,Dolvan,Tapi,Gujarat,"20.9583448,73.4301962",50,2,1,2,0,0,0,0
2025-06-20,2025,Garvan,Dolvan,Tapi,Gujarat,"20.95981,73.4414087",20,2,1,2,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8811014,73.4228256",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8810524,73.4228273",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8810951,73.422792",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8809935,73.4228617",20,1,1,1,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8683806,73.4141325",30,2,1,2,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8809935,73.4228617",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8809087,73.4228955",20,1,1,1,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.868457,73.4140159",20,2,1,2,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8810344,73.4228285",20,1,1,1,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684539,73.4140775",30,2,1,2,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8810486,73.4228326",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8809995,73.4228254",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.881095,73.4227921",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8810486,73.4228326",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8809199,73.422938",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8810435,73.4228417",20,1,1,1,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8811063,73.4228004",20,1,1,1,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684632,73.4140491",20,2,1,2,0,0,0,0
2024-06-29,2024,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8811063,73.4228004",20,1,1,1,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684861,73.4140477",20,2,1,2,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.9135362,73.4350148",20,2,1,2,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684512,73.4140608",30,2,1,2,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684594,73.41408",30,2,1,2,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8683495,73.4140334",20,2,1,2,0,,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684279,73.4140461",30,2,1,2,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684385,73.4139902",30,2,1,2,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684313,73.4140509",20,2,1,2,0,0,0,0
2025-06-21,2025,Takiyaamba,Dolvan,Tapi,Gujarat,"20.8684401,73.4140608",20,2,1,2,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558737,73.4186741",50,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558746,73.4186931",50,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9576139,73.4132889",20,2,1,2,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9555999,73.4187801",50,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9557608,73.4187124",50,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558393,73.418704",50,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.955729,73.4186168",50,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558487,73.4186552",50,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558491,73.4186553",50,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.955882,73.4186777",50,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9575203,73.4131748",50,2,1,2,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558359,73.4187212",50,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9576125,73.4132684",10,2,1,2,0,0,0,0
2024-06-29,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9580077,73.419503",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558482,73.4187156",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558761,73.4186944",20,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9557797,73.4186689",50,2,1,2,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558395,73.4187075",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558413,73.4187081",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558626,73.4187031",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558575,73.418703",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558269,73.4187091",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9557426,73.4186927",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558626,73.4187194",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9557854,73.4186757",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558988,73.4186565",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558571,73.4186948",20,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9575986,73.413264",50,2,1,2,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558479,73.4187148",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558375,73.4187083",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558733,73.418706",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558591,73.4187169",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558519,73.4187149",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558703,73.4187015",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558608,73.4186971",20,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9575213,73.413176",20,2,1,2,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558721,73.4186946",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558634,73.418718",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558475,73.4187155",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558251,73.4186997",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.955859,73.4186907",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9557353,73.4187482",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558406,73.4187082",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558932,73.4186584",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558602,73.4187193",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558699,73.4187191",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558407,73.4187175",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9559333,73.4186698",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558297,73.4187059",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9557886,73.4187156",20,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9576139,73.4132889",50,2,1,2,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558631,73.4187194",20,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9575986,73.413264",30,2,1,2,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9557601,73.4187474",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558582,73.4186922",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558443,73.4187162",20,1,1,1,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558443,73.4187201",20,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9558249,73.4186665",50,2,3,0,0,0,0,0
2024-06-30,2024,Palavadi,Dolvan,Tapi,Gujarat,"20.9558395,73.4187101",20,1,1,1,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9557045,73.4186852",100,2,1,2,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9576125,73.4132684",30,2,1,2,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9575653,73.4132953",100,2,1,2,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9557715,73.4186665",50,2,1,2,0,0,0,0
2025-06-20,2025,Palavadi,Dolvan,Tapi,Gujarat,"20.9557305,73.4186561",50,2,1,2,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.960785,73.4043531",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607546,73.4044542",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607336,73.4043964",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.96071,73.4043963",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607388,73.4044102",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607381,73.4044117",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607457,73.4044542",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607057,73.404389",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607526,73.4043714",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.960746,73.4044504",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607426,73.4044095",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607194,73.4044576",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9606942,73.4044051",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.960727,73.4044081",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607543,73.4044317",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607431,73.4044108",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607454,73.4043868",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607529,73.4044435",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.960753,73.4044314",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9606884,73.4043878",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607684,73.4044207",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607419,73.4044096",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607391,73.4044108",20,1,1,1,0,0,0,0
2025-06-20,2025,Dhanturi,Dolvan,Tapi,Gujarat,"20.9613469,73.4061162",30,2,1,2,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607436,73.4044108",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607368,73.4044171",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607356,73.4044214",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607389,73.4044111",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607322,73.4044122",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607432,73.4044103",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607367,73.4044092",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607327,73.4044201",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607324,73.4044095",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.960731,73.4044114",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607354,73.4043958",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607536,73.404427",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607421,73.4044105",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607329,73.4044134",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607564,73.40443",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607267,73.4043937",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607388,73.4044171",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607355,73.4044155",20,1,1,1,0,0,0,0
2025-06-20,2025,Dhanturi,Dolvan,Tapi,Gujarat,"20.961345,73.4061313",20,2,1,2,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607265,73.4044086",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9608025,73.4044352",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607336,73.4044146",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607393,73.4044124",20,1,1,1,0,0,0,0
2025-06-20,2025,Dhanturi,Dolvan,Tapi,Gujarat,"20.9613366,73.406077",100,2,1,2,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9608634,73.4044367",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607476,73.4044198",20,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607644,73.4042542",25,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9608405,73.4044217",50,1,1,1,0,0,0,0
2025-06-20,2025,Dhanturi,Dolvan,Tapi,Gujarat,"20.961346,73.4061261",100,2,1,2,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607852,73.4044192",50,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607062,73.4044212",50,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9606739,73.4043874",50,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9606719,73.4044314",50,1,1,1,0,0,0,0
2024-06-29,2024,Dhanturi,Dolvan,Tapi,Gujarat,"20.9607304,73.4042698",50,1,1,1,0,0,0,0
